-0.061191132,-1.116947238
-0.964313928,-1.21448254
-0.633033276,-1.22355618
0.378328218,-1.664387577
-0.712461816,-1.858235109
-0.907397085,-2.225521105
-0.25897201,-1.855714997
-0.940867314,-1.969899691
-0.5045064,-2.126817693
-0.633579587,-1.553230616
-0.220435571,-1.820836849
-0.975759509,-1.505967749
-0.381218918,-1.924507155
-0.242518513,-0.952726842
-0.558330525,-0.772920975
-0.31070162,-1.144928196
-0.248371091,-1.693211803
-0.66953861,-1.437102059
-0.27199188,-2.140199316
-0.176927096,-2.116050109
-0.125684211,-1.811962134
0.237957514,-1.079540724
-1.04734639,-1.735420256
-0.07822752,-1.342436485
-0.195067606,-1.675849393
-0.395373757,-1.777749743
-0.079848552,-1.590598911
0.506532136,-1.704223804
-0.550535082,-1.160545612
-0.582615337,-2.11143134
-0.252634913,-1.62145522
-0.124665359,-1.667606809
-0.013542444,-1.705193515
-1.196290396,-1.878371646
-0.230865846,-1.41301295
-0.342994533,-2.164981767
-0.404141674,-1.400463332
-0.259282334,-2.409276314
-1.383083375,-1.126665733
-0.353188557,-1.418297227
0.108832281,-1.641222004
-0.492726807,-2.490889933
-0.828042516,-1.688372554
0.078744302,-1.911896513
-1.074679176,-1.258725343
-0.476180533,-2.218350288
-0.280189016,-2.211661066
-0.730114924,-1.735863751
0.243368777,-1.677782936
-0.993815241,-1.87386223
-0.297366524,0.42284321
-0.009162036,0.322368229
-0.218578842,0.444897764
-0.520337675,0.636274207
0.497095833,0.30128886
0.070366082,-0.230702421
-0.479885077,0.675570446
0.114035811,0.919896691
-0.779854267,0.553697269
0.077771229,0.762306393
0.012282938,0.886459712
-0.260840602,0.294815289
-0.241371639,1.209647666
-0.249346646,0.346078053
-0.536469394,0.642944691
-0.603650484,1.248740719
0.421516919,0.70573517
-0.766985361,0.615772783
-0.934615306,0.236576787
-0.034645811,0.229031092
0.45096218,0.438076993
0.344725683,0.477062788
0.462076155,1.195334855
-0.490562078,0.432666134
-0.630115337,0.233083447
-0.990241599,0.868696542
-0.496930479,0.680547206
-0.754195105,0.664481767
-0.119375138,1.138014363
0.067610562,0.976278522
-0.472826832,1.02809992
-0.502775639,0.54185246
0.530896279,0.568434508
-0.76038159,0.5968139
-0.095283179,0.342416052
-0.310109194,0.218024623
0.076613426,0.760431207
-0.631073814,0.563687907
-0.199203863,0.626388303
0.251317406,1.030946085
-0.482144011,0.389593569
0.348460985,1.298522834
-0.276596021,0.474205644
-0.366497534,0.893272213
-1.51677232,0.236916213
-0.577290865,0.719203519
0.18785693,0.363933359
-0.519600328,0.372876753
-0.315824023,0.19503806
-0.45275032,0.619788919
0.334762884,0.88626535
-1.078979317,0.566757518
-0.597558642,0.5347386
-0.196773305,0.480344514
0.511281464,0.861836411
-0.528805949,0.985604079
0.240838901,-0.126204539
0.148802947,0.453283423
-0.590735779,0.927303912
-0.673238869,1.156224012
-0.195867058,0.823708082
0.346288973,0.580804581
0.651105603,0.833937293
0.242248533,0.700177723
-0.059378803,0.805952263
0.05935264,0.783948365
-0.495988934,1.141022284
-0.006969786,0.746606824
-0.560881276,0.488943522
-0.870793902,0.976389198
-0.167070106,0.351197973
0.222070675,0.523595839
0.149986552,-0.197162654
-0.684339189,0.692117209
0.309643211,0.841713234
-1.045233012,0.035428627
-0.477909768,1.495712379
-0.76905221,0.306253513
-0.041753588,0.182889572
-0.083281703,0.512854506
-0.549627898,0.728202505
-0.277038978,0.474796021
-0.610361018,0.795926527
-0.277538977,0.320459824
-0.279682562,0.876354872
-1.113056708,0.669157214
-0.5690779,1.272970629
0.639642023,0.755776219
-0.665740075,0.610280915
-0.065577119,0.672257593
-0.374735309,0.814205757
-0.938558465,0.348727445
-1.08347625,0.280563539
0.489704655,0.919724966
0.295942197,0.654565967
-0.545890767,0.117861741
-0.082392581,0.294911244
-0.15402561,0.661139823
-0.885366938,1.029080678
-0.160252065,0.691626573
0.142310629,0.623157715
-0.22937999,0.467214992
-0.688355941,0.377407102
-0.461205897,0.406661689
-0.681578383,0.777836022
0.400438476,0.425496161
-0.408062194,0.689467325
-0.654928907,0.522717708
-0.949082855,0.680364121
0.815058378,0.975167719
-0.022598161,0.899215587
-0.704680792,0.610529645
-0.582907117,0.285636057
-0.510886673,0.822970071
0.330057947,0.672167558
-0.219804633,0.278820706
0.568697414,0.969694502
-0.366365746,0.925856706
0.067513447,0.38817383
0.259221562,1.544634066
-0.430772102,-0.450023824
-1.140696119,0.846993161
0.321261491,0.460944125
0.016537901,0.691709137
-0.274222199,0.266081945
-0.055150862,0.541390492
0.089374504,0.415327189
-0.619756855,0.796186235
0.073725928,0.782187764
-0.2888011,0.875921113
-0.778441264,0.762544482
-0.513384321,0.596120909
0.330359367,0.592610774
-0.920382185,1.264297972
-0.589476442,0.917354057
-0.451999771,0.605322596
-0.302444494,1.13988402
0.012774105,0.780193787
-0.004127658,0.59152038
0.050975924,0.275755266
0.238834807,0.744412798
-0.586525107,0.802905416
0.225022634,0.406331351
-0.537422708,0.283576469
0.006429846,0.170111732
-0.731045859,0.326281421
-0.801781246,0.992662017
-0.367069045,0.786055813
-0.527611258,0.307866105
-0.476681681,0.083585801
0.245131762,-0.328372974
-0.703240822,0.30468831
-0.690534352,0.789395393
0.031253102,0.216038944
0.068935296,0.730258387
-0.513643493,1.219382485
0.107555669,-0.115628852
-0.433332396,0.584578945
-0.630272212,0.291347123
-0.24312254,0.953849541
-0.296676152,0.627333796
-0.064296048,0.747016321
-0.225044764,0.686020215
-0.113677377,0.704687928
-1.444951698,0.738515422
-0.616126576,0.292421189
-0.841696019,1.064845914
-0.156524074,1.149641266
-0.26922751,0.573935373
-1.535572718,0.563418896
-0.002132565,-0.005209991
-0.08257491,0.682246174
-0.297450862,-0.146558441
-0.831749545,0.555945488
0.928718722,0.115387295
-1.238796093,0.349466691
0.110863443,0.569699697
0.167796609,0.805830462
-0.211401859,1.106211677
-0.640567787,0.479573727
0.006938831,0.552786257
0.446279821,0.546542596
-0.148117051,0.456988231
-0.498933622,0.520299533
-0.729174362,0.870103466
-0.846908528,1.227584194
-0.172088606,1.163208966
-0.985528056,0.586444289
-0.871819031,0.826314508
-0.159939574,0.425559042
-0.749622883,0.108955167
-0.811252495,0.803361792
0.234259541,0.751621726
-1.011019557,1.173045095
-0.324720598,0.566181867
-0.573592197,0.038300188
-0.320778106,0.723252297
-0.061883013,0.106324511
-1.012735371,0.242789382
-0.921673048,0.46724044
0.100553811,0.471296887
-0.351356849,0.153693443
-0.589280276,0.984967071
0.407143083,0.730345618
-0.165163148,0.31080394
-0.563364944,0.335999653
-0.209621684,0.205061535
0.518451524,0.74609956
0.278029799,0.927477809
0.037604241,0.470074168
-0.432896031,0.974499883
0.421125384,0.516251669
-0.572603502,0.71409561
-0.814245254,1.008191266
-0.115807272,0.361054272
-0.763021426,0.664221919
-0.775459713,0.807792789
-0.350815592,0.480719179
-0.203833156,0.676568481
-0.276622152,0.762464808
0.446953093,1.031866094
-0.598465064,0.940591647
-0.501995964,0.490359707
-0.2925577,0.834411519
0.807561447,1.157732305
-0.483485166,0.410096022
-0.60059744,1.111983224
0.016704688,0.155942261
-0.790869283,0.318246071
-0.605628727,0.672623863
0.151258744,0.041587221
0.052886337,0.735400742
-0.263516914,-0.10462224
0.066570021,0.371217012
0.090391283,0.299429395
-0.941219131,0.945695002
0.137505065,0.248870379
-0.470031139,1.070128791
0.310024166,0.347429172
-0.355114763,0.509747537
-0.601626613,0.341531305
-0.834613212,0.994582829
0.121819193,0.17059876
-0.038562866,0.879188015
-0.742263288,0.960322268
-0.611284553,0.496512293
-0.234478713,0.179852269
-0.378830117,0.874149575
-0.148516104,0.293131528
-0.663918681,0.321542169
-0.507659118,0.390487361
-0.318055826,0.305523876
0.004340137,1.193909795
-0.477219459,0.836087467
-0.234290453,0.741683126
0.435706746,0.428253097
0.051546049,0.985681235
0.365298624,0.277324826
-0.758372909,0.553617795
-1.007387121,1.003606699
-1.367738194,0.305661054
-1.274397927,0.638433848
-0.035459033,0.362093323
0.179105507,0.492828174
-0.090238777,0.607188721
-0.903661715,0.56102913
0.067990291,0.956561473
-0.054385075,0.840122474
-0.037943333,0.905911828
-0.239260929,0.91569366
-0.641152748,1.081981052
0.290256657,0.703415294
-0.348909228,0.849581477
0.394215666,0.508907247
-0.802203982,0.585894976
-0.727988917,0.809262272
-0.472047277,0.509920743
-0.258979397,0.497333508
-0.797440457,0.719115165
-0.622916523,1.151962808
0.143983151,0.148669157
-1.438452238,0.464019698
-0.086695994,0.756398975
0.080732128,0.735069382
-0.545010419,0.140829897
-0.472798471,0.372154982
-0.423157665,0.241246398
0.254651508,0.610024427
-0.397732689,1.075766876
-0.524279571,0.625096257
-1.320332573,0.552959501
-0.023069425,1.397853494
-0.675488674,0.417891157
0.00993057,0.664642881
-0.487687936,0.510930377
0.053958849,0.314733394
0.498435322,0.833252176
0.631065862,0.446481179
-0.730061806,0.917064804
-0.390815515,0.485813621
